DATE,LATITUDE_A,LONGITUDE_A,ELEVATION_A,PRCP_A,SNWD_A,tmax_A,tmin_A,Tavg_A,LONGITUDE,LATITUDE,ELEVATION,TAVG
1977-06-12,63.88,77.52,128,0.0,0.0,41.8,22.004349919743177,31.838563402889243,78.733,63.933,63,26.3
1977-06-14,63.88,77.52,128,0.0,0.0,45.1,19.78,32.44,78.733,63.933,63,29.5
1977-06-15,63.88,77.52,128,0.0,0.0,46.20143659711076,26.405786516853937,36.24,78.733,63.933,63,28.6
1977-06-17,63.88,77.52,128,0.0,0.0,43.0,18.92,30.96,78.733,63.933,63,27.0
1977-06-20,63.88,77.52,128,0.0,0.0,39.6,18.06,28.83,78.733,63.933,63,25.8
1977-06-23,63.88,77.52,128,0.0,0.0,40.7,17.2,28.950000000000003,78.733,63.933,63,27.0
1977-06-24,63.88,77.52,128,500.0,0.0,44.16143659711076,24.365786516853937,34.2,78.733,63.933,63,28.6
1977-06-25,63.88,77.52,128,500.0,0.0,37.4,28.6,33.0,78.733,63.933,63,28.0
1977-06-28,63.88,77.52,128,0.0,0.0,67.32143659711076,47.525786516853934,57.36,78.733,63.933,63,24.3
1977-07-08,63.88,77.52,128,0.0,0.0,46.80143659711076,27.005786516853938,36.84,78.733,63.933,63,27.5
1977-07-17,63.88,77.52,128,0.0,0.0,40.7,17.2,28.950000000000003,78.733,63.933,63,26.7
1977-07-22,63.88,77.52,128,0.0,0.0,38.5,18.06,28.28,78.733,63.933,63,27.0
1977-07-23,63.88,77.52,128,0.0,0.0,114.03999999999999,37.4,75.72,78.733,63.933,63,27.0
1977-07-29,63.88,77.52,128,0.0,0.0,35.2,21.919999999999995,28.56,78.733,63.933,63,24.8
1977-08-01,63.88,77.52,128,0.0,0.0,48.25,38.5,43.375,78.733,63.933,63,24.0
1977-08-04,63.88,77.52,128,0.0,0.0,37.4,12.04,24.72,78.733,63.933,63,24.6
1977-08-07,63.88,77.52,128,0.0,0.0,36.3,25.620000000000005,30.96,78.733,63.933,63,25.7
1977-08-08,63.88,77.52,128,0.0,0.0,41.641436597110754,21.845786516853934,31.68,78.733,63.933,63,26.6
1977-08-09,63.88,77.52,128,0.0,0.0,40.7,33.7,37.2,78.733,63.933,63,30.0
1977-08-10,63.88,77.52,128,0.0,0.0,42.12143659711075,22.32578651685393,32.16,78.733,63.933,63,26.0
1977-08-11,63.88,77.52,128,0.0,0.0,40.580000000000005,14.62,27.6,78.733,63.933,63,25.0
1977-08-12,63.88,77.52,128,0.0,0.0,37.4,12.9,25.15,78.733,63.933,63,25.8
1977-08-13,63.88,77.52,128,0.0,0.0,41.8,35.0,38.4,78.733,63.933,63,29.0
1977-08-15,63.88,77.52,128,0.0,0.0,35.2,14.62,24.91,78.733,63.933,63,25.0
1977-08-21,63.88,77.52,128,0.0,0.0,76.02,36.3,56.16,78.733,63.933,63,22.5
1977-08-24,63.88,77.52,128,0.0,0.0,41.641436597110754,21.845786516853934,31.68,78.733,63.933,63,23.5
1977-08-25,63.88,77.52,128,0.0,0.0,42.9,28.619999999999997,35.76,78.733,63.933,63,30.0
1977-08-26,63.88,77.52,128,0.0,0.0,40.7,14.5,27.6,78.733,63.933,63,25.0
1977-08-28,63.88,77.52,128,0.0,0.0,30.601436597110755,10.805786516853933,20.64,78.733,63.933,63,20.5
1977-08-29,63.88,77.52,128,0.0,0.0,25.3,12.620000000000001,18.96,78.733,63.933,63,19.5
1977-08-30,63.88,77.52,128,0.0,0.0,25.3,6.88,16.09,78.733,63.933,63,19.8
1977-09-02,63.88,77.52,128,0.0,0.0,36.36143659711075,16.565786516853933,26.4,78.733,63.933,63,20.3
1977-09-04,63.88,77.52,128,0.0,0.0,33.0,23.880000000000003,28.44,78.733,63.933,63,22.5
1977-09-06,63.88,77.52,128,0.0,0.0,26.4,6.02,16.21,78.733,63.933,63,17.2
1977-09-07,63.88,77.52,128,0.0,0.0,26.4,5.16,16.21,78.733,63.933,63,20.6
1977-09-08,63.88,77.52,128,0.0,0.0,30.8,12.879999999999999,21.84,78.733,63.933,63,21.8
1977-09-11,63.88,77.52,128,0.0,0.0,33.54,31.9,32.72,78.733,63.933,63,23.0
1977-09-13,63.88,77.52,128,0.0,0.0,33.0,14.280000000000001,23.64,78.733,63.933,63,22.0
1977-09-16,63.88,77.52,128,0.0,0.0,36.12143659711076,16.32578651685393,26.16,78.733,63.933,63,22.8
1977-09-24,63.88,77.52,128,0.0,0.0,35.2,9.46,22.330000000000002,78.733,63.933,63,17.6
1977-09-25,63.88,77.52,128,0.0,3.52,63.160000000000004,37.4,50.28,78.733,63.933,63,23.8
1977-09-26,63.88,77.52,128,0.0,0.0,39.6,13.76,26.68,78.733,63.933,63,22.4
1977-09-27,63.88,77.52,128,0.0,0.0,29.7,16.62,23.16,78.733,63.933,63,20.3
1977-09-28,63.88,77.52,128,0.0,0.0,29.401436597110756,9.605786516853934,19.44,78.733,63.933,63,19.2
1977-09-29,63.88,77.52,128,0.0,0.0,27.5,2.7399999999999984,15.12,78.733,63.933,63,17.8
1977-10-02,63.88,77.52,128,0.0,0.0,19.081436597110752,-0.714213483146068,9.12,78.733,63.933,63,10.7
1977-10-03,63.88,77.52,128,0.0,0.0,22.0,-1.8399999999999999,10.08,78.733,63.933,63,10.4
1977-10-04,63.88,77.52,128,0.0,0.0,25.3,0.620000000000001,12.96,78.733,63.933,63,12.8
1977-10-05,63.88,77.52,128,0.0,0.0,33.88,0.6799999999999997,17.28,78.733,63.933,63,14.8
1977-10-06,63.88,77.52,128,0.0,0.0,19.8,0.5999999999999979,10.2,78.733,63.933,63,13.4
1977-10-09,63.88,77.52,128,0.0,0.0,19.8,6.02,12.91,78.733,63.933,63,12.4
1977-10-10,63.88,77.52,128,0.0,0.0,23.1,1.8599999999999994,12.48,78.733,63.933,63,14.2
1977-10-13,63.88,77.52,128,61.0,0.0,14.3,6.82,10.56,78.733,63.933,63,11.8
1977-10-14,63.88,77.52,128,10.0,0.0,27.18,16.5,21.84,78.733,63.933,63,10.4
1977-10-16,63.88,77.52,128,10.0,0.0,22.0,-5.199999999999999,8.4,78.733,63.933,63,13.2
1977-10-17,63.88,77.52,128,10.0,0.0,15.361436597110755,-4.434213483146067,5.4,78.733,63.933,63,11.2
1977-10-18,63.88,77.52,128,10.0,0.0,30.79,-25.99,2.4000000000000004,78.733,63.933,63,7.8
1977-10-19,63.88,77.52,128,10.0,0.0,9.961436597110755,-9.834213483146067,0.0,78.733,63.933,63,3.8
1977-10-21,63.88,77.52,128,10.0,0.0,11.0,-4.28,3.36,78.733,63.933,63,6.0
1977-10-25,63.88,77.52,128,10.0,0.0,13.2,2.58,7.89,78.733,63.933,63,6.6
1977-11-01,63.88,77.52,128,10.0,0.0,13.2,-1.6799999999999997,5.76,78.733,63.933,63,6.4
1977-11-04,63.88,77.52,128,0.0,0.0,12.88,3.44,8.16,78.733,63.933,63,6.2
1977-11-06,63.88,77.52,128,0.0,0.0,23.99,12.1,18.044999999999998,78.733,63.933,63,7.8
1977-11-07,63.88,77.52,128,20.0,3.3,17.401436597110756,-2.394213483146067,7.44,78.733,63.933,63,6.2
1977-11-09,63.88,77.52,128,20.0,0.0,9.241436597110754,-10.554213483146068,-0.72,78.733,63.933,63,2.2
1977-11-10,63.88,77.52,128,0.0,0.0,23.74,2.2,12.969999999999999,78.733,63.933,63,0.7
1977-11-12,63.88,77.52,128,0.0,0.0,88.16,8.8,48.48,78.733,63.933,63,5.7
1977-11-18,63.88,77.52,128,0.0,0.0,88.16,8.8,48.48,78.733,63.933,63,7.3
1977-11-19,63.88,77.52,128,0.0,0.0,13.559999999999999,5.16,9.36,78.733,63.933,63,9.8
1977-11-21,63.88,77.52,128,0.0,0.0,9.14,4.3,6.720000000000001,78.733,63.933,63,5.8
1977-11-23,63.88,77.52,128,0.0,0.0,7.7,2.38,5.04,78.733,63.933,63,5.3
1977-11-28,63.88,77.52,128,0.0,3.76,4.8,0.0,2.4,78.733,63.933,63,1.0
1977-11-29,63.88,77.52,128,0.0,0.0,12.1,1.72,6.91,78.733,63.933,63,5.8
1977-11-30,63.88,77.52,128,0.0,0.0,8.8,-10.995650080256821,-1.1614365971107539,78.733,63.933,63,4.7
1977-12-03,63.88,77.52,128,0.0,0.0,6.6,-10.68,-2.04,78.733,63.933,63,2.2
1977-12-08,63.88,77.52,128,0.0,0.0,2.2,-12.280000000000001,-5.040000000000001,78.733,63.933,63,-1.0
1977-12-11,63.88,77.52,128,0.0,0.0,28.38,0.0,14.19,78.733,63.933,63,-1.6
1977-12-15,63.88,77.52,128,0.0,0.0,-2.2,-5.72,-3.96,78.733,63.933,63,-3.7
1977-12-18,63.88,77.52,128,0.0,2.62,5.521436597110754,-14.274213483146067,-4.44,78.733,63.933,63,-2.0
1977-12-19,63.88,77.52,128,0.0,0.0,-0.2599999999999998,-4.3,-2.28,78.733,63.933,63,-1.5
1977-12-20,63.88,77.52,128,0.0,0.0,-2.2,-7.88,-5.04,78.733,63.933,63,-3.8
1977-12-21,63.88,77.52,128,0.0,0.0,67.72,-2.2,32.76,78.733,63.933,63,-3.8
1977-12-23,63.88,77.52,128,0.0,0.0,2.1614365971107548,-17.634213483146066,-7.8,78.733,63.933,63,-2.6
1977-12-24,63.88,77.52,128,0.0,0.0,-7.7,-19.18,-13.44,78.733,63.933,63,-8.5
1977-12-26,63.88,77.52,128,0.0,0.0,0.0,-13.44,-6.72,78.733,63.933,63,-5.2
1977-12-27,63.88,77.52,128,0.0,0.0,4.441436597110755,-15.354213483146067,-5.52,78.733,63.933,63,-1.6
1977-12-29,63.88,77.52,128,0.0,0.0,39.82,-6.02,16.9,78.733,63.933,63,-3.0
1978-01-04,63.88,77.52,128,0.0,0.0,-1.1,-4.18,-2.6399999999999997,78.733,63.933,63,-2.3
1978-01-08,63.88,77.52,128,0.0,0.0,-1.1,-20.89565008025682,-11.061436597110754,78.733,63.933,63,-0.8
1978-01-09,63.88,77.52,128,0.0,0.0,-1.1,-20.89565008025682,-11.061436597110754,78.733,63.933,63,-1.0
1978-01-11,63.88,77.52,128,10.0,2.81,-5.5,-9.46,-7.48,78.733,63.933,63,-5.8
1978-01-12,63.88,77.52,128,10.0,0.0,-7.7,-9.46,-8.58,78.733,63.933,63,-5.3
1978-01-13,63.88,77.52,128,10.0,0.0,-9.46,-9.9,-9.68,78.733,63.933,63,-4.5
1978-01-15,63.88,77.52,128,10.0,0.0,-9.46,-12.14,-10.8,78.733,63.933,63,-5.8
1978-01-16,63.88,77.52,128,0.0,0.0,-6.6,-11.18,-8.89,78.733,63.933,63,-7.2
1978-01-18,63.88,77.52,128,0.0,0.0,-3.3,-10.14,-6.720000000000001,78.733,63.933,63,-5.7
1978-01-24,63.88,77.52,128,0.0,0.0,-8.398563402889245,-28.194213483146065,-18.36,78.733,63.933,63,-11.5
1978-01-25,63.88,77.52,128,0.0,3.8,-5.278563402889246,-25.074213483146067,-15.24,78.733,63.933,63,-12.5
1978-01-27,63.88,77.52,128,0.0,0.0,8.6,-11.0,-1.2000000000000002,78.733,63.933,63,-11.0
1978-01-28,63.88,77.52,128,0.0,2.18,-11.0,-18.06,-14.53,78.733,63.933,63,-11.3
1978-01-29,63.88,77.52,128,0.0,0.0,-4.4,-12.04,-8.219999999999999,78.733,63.933,63,-7.2
1978-01-30,63.88,77.52,128,0.0,0.0,-4.4,-13.839999999999998,-9.12,78.733,63.933,63,-6.4
1978-01-31,63.88,77.52,128,0.0,0.0,-7.7,-13.76,-10.73,78.733,63.933,63,-9.8
1978-02-03,63.88,77.52,128,0.0,0.0,-12.1,-31.89565008025682,-22.061436597110756,78.733,63.933,63,-11.4
1978-02-05,63.88,77.52,128,0.0,0.0,6.45,-55.17,-24.36,78.733,63.933,63,-14.7
1978-02-06,63.88,77.52,128,0.0,0.0,-16.5,-33.9,-25.2,78.733,63.933,63,-17.8
1978-02-08,63.88,77.52,128,0.0,0.0,-10.438563402889244,-30.234213483146064,-20.4,78.733,63.933,63,-15.7
1978-02-14,63.88,77.52,128,0.0,0.0,-5.5,-17.2,-11.35,78.733,63.933,63,-11.0
1978-02-17,63.88,77.52,128,0.0,0.0,13.2,-5.279999999999999,3.96,78.733,63.933,63,3.4
1978-02-19,63.88,77.52,128,0.0,0.0,64.94,-0.86,32.04,78.733,63.933,63,0.4
1978-02-20,63.88,77.52,128,0.0,0.0,4.4,-1.2800000000000002,1.56,78.733,63.933,63,-0.1
1978-02-22,63.88,77.52,128,0.0,0.0,3.3,-10.5,-3.6,78.733,63.933,63,-1.6
1978-02-23,63.88,77.52,128,0.0,3.77,-2.2,-10.280000000000001,-6.24,78.733,63.933,63,-4.0
1978-02-25,63.88,77.52,128,0.0,0.0,-3.3,-23.095650080256824,-13.261436597110755,78.733,63.933,63,-4.2
1978-02-27,63.88,77.52,128,0.0,0.0,-2.2785634028892456,-22.074213483146067,-12.24,78.733,63.933,63,-9.8
1978-02-28,63.88,77.52,128,0.0,0.0,-2.2,-16.52,-9.36,78.733,63.933,63,-6.8
1978-03-02,63.88,77.52,128,0.0,0.0,-1.1,-8.6,-4.85,78.733,63.933,63,-6.6
1978-03-04,63.88,77.52,128,0.0,0.0,3.3,-19.62,-8.16,78.733,63.933,63,-6.6
1978-03-05,63.88,77.52,128,0.0,0.0,4.4,-9.46,-2.5300000000000002,78.733,63.933,63,-6.4
1978-03-06,63.88,77.52,128,0.0,0.0,5.5,-9.46,-1.9800000000000004,78.733,63.933,63,-4.5
1978-03-15,63.88,77.52,128,0.0,0.0,5.5,0.0,-1.9800000000000004,78.733,63.933,63,1.2
1978-03-17,63.88,77.52,128,0.0,0.0,56.800000000000004,4.4,30.6,78.733,63.933,63,-0.7
1978-03-18,63.88,77.52,128,0.0,0.0,5.5,-3.8200000000000003,0.8399999999999999,78.733,63.933,63,-1.0
1978-03-19,63.88,77.52,128,0.0,0.0,11.521436597110755,-8.274213483146067,1.56,78.733,63.933,63,-1.7
1978-03-20,63.88,77.52,128,0.0,0.0,11.881436597110755,-7.914213483146067,1.92,78.733,63.933,63,-2.3
1978-03-21,63.88,77.52,128,0.0,0.0,9.9,-3.66,3.12,78.733,63.933,63,1.7
1978-03-22,63.88,77.52,128,0.0,0.0,13.2,-6.5956500802568225,3.2385634028892447,78.733,63.933,63,1.4
1978-03-24,63.88,77.52,128,0.0,0.0,16.5,0.0,8.25,78.733,63.933,63,2.8
1978-03-25,63.88,77.52,128,0.0,0.0,15.4,1.8800000000000008,8.64,78.733,63.933,63,2.3
1978-03-29,63.88,77.52,128,0.0,0.0,17.6,1.1199999999999974,9.36,78.733,63.933,63,2.3
1978-03-30,63.88,77.52,128,0.0,0.0,18.7,5.780000000000001,12.24,78.733,63.933,63,1.3
1978-03-31,63.88,77.52,128,0.0,0.0,20.9,0.0,10.45,78.733,63.933,63,3.6
1978-04-01,63.88,77.52,128,0.0,0.0,20.9,-0.5,10.2,78.733,63.933,63,2.0
1978-04-02,63.88,77.52,128,0.0,0.0,23.1,9.299999999999997,16.2,78.733,63.933,63,0.8
1978-04-05,63.88,77.52,128,0.0,0.0,20.9,4.3,12.6,78.733,63.933,63,5.0
1978-04-06,63.88,77.52,128,0.0,0.0,30.121436597110755,10.325786516853933,20.16,78.733,63.933,63,14.3
1978-04-07,63.88,77.52,128,0.0,2.86,23.4,5.16,14.28,78.733,63.933,63,11.2
1978-04-08,63.88,77.52,128,0.0,0.0,11.0,4.119999999999999,7.56,78.733,63.933,63,8.2
1978-04-09,63.88,77.52,128,0.0,0.0,26.06,16.5,21.28,78.733,63.933,63,6.8
1978-04-10,63.88,77.52,128,0.0,0.0,71.68,17.6,44.64,78.733,63.933,63,7.4
1978-04-11,63.88,77.52,128,0.0,0.0,13.2,0.4800000000000004,6.84,78.733,63.933,63,6.2
1978-04-12,63.88,77.52,128,0.0,0.0,18.4,-3.9999999999999982,7.2,78.733,63.933,63,5.5
1978-04-13,63.88,77.52,128,0.0,0.0,13.2,-0.86,6.17,78.733,63.933,63,6.2
1978-04-14,63.88,77.52,128,0.0,2.07,15.4,8.6,12.0,78.733,63.933,63,6.6
1978-04-16,63.88,77.52,128,41.0,0.0,12.1,6.88,9.49,78.733,63.933,63,6.5
1978-04-17,63.88,77.52,128,41.0,0.0,19.8,4.3,12.05,78.733,63.933,63,9.7
1978-04-18,63.88,77.52,128,41.0,0.0,24.2,5.16,14.68,78.733,63.933,63,12.0
1978-04-21,63.88,77.52,128,41.0,0.0,16.5,1.7399999999999984,9.12,78.733,63.933,63,8.8
1978-04-24,63.88,77.52,128,41.0,0.0,18.7,-1.0956500802568225,8.738563402889245,78.733,63.933,63,9.2
1978-04-25,63.88,77.52,128,0.0,0.0,19.8,10.919999999999998,15.36,78.733,63.933,63,12.5
1978-04-26,63.88,77.52,128,119.0,0.0,15.4,10.520000000000001,12.96,78.733,63.933,63,12.8
1978-05-01,63.88,77.52,128,0.0,0.0,26.4,7.74,17.07,78.733,63.933,63,15.3
1978-05-10,63.88,77.52,128,0.0,0.0,19.8,13.319999999999997,16.56,78.733,63.933,63,13.5
1978-05-16,63.88,77.52,128,0.0,0.0,34.1,31.48,32.79,78.733,63.933,63,22.2
1978-05-19,63.88,77.52,128,0.0,0.0,23.1,3.3043499197431796,13.138563402889247,78.733,63.933,63,16.2
1978-06-07,63.88,77.52,128,0.0,0.0,29.41,16.91,23.16,78.733,63.933,63,19.3
1978-06-15,63.88,77.52,128,0.0,0.0,35.2,24.559999999999995,29.88,78.733,63.933,63,22.5
1978-06-17,63.88,77.52,128,0.0,2.17,45.961436597110755,26.165786516853935,36.0,78.733,63.933,63,25.4
1978-06-27,63.88,77.52,128,0.0,0.0,100.82,31.9,66.36,78.733,63.933,63,24.0
1978-06-28,63.88,77.52,128,0.0,0.0,35.2,15.48,25.340000000000003,78.733,63.933,63,25.0
1978-07-08,63.88,77.52,128,0.0,0.0,36.3,27.300000000000004,31.8,78.733,63.933,63,26.8
1978-07-15,63.88,77.52,128,0.0,0.0,53.31999999999999,18.92,36.12,78.733,63.933,63,28.6
1978-07-16,63.88,77.52,128,0.0,0.0,46.2,18.06,32.13,78.733,63.933,63,29.7
1978-07-18,63.88,77.52,128,0.0,0.0,40.7,36.81999999999999,38.76,78.733,63.933,63,28.2
1978-07-26,63.88,77.52,128,0.0,2.94,47.82,40.7,44.260000000000005,78.733,63.933,63,28.0
1978-07-27,63.88,77.52,128,0.0,0.0,42.9,26.699999999999996,34.8,78.733,63.933,63,28.4
1978-07-30,63.88,77.52,128,0.0,0.0,41.78,14.62,28.2,78.733,63.933,63,24.0
1978-08-03,63.88,77.52,128,0.0,0.0,31.9,10.32,21.11,78.733,63.933,63,22.7
1978-08-05,63.88,77.52,128,0.0,2.93,37.4,18.759999999999998,28.08,78.733,63.933,63,25.6
1978-08-07,63.88,77.52,128,0.0,0.0,77.28143659711074,57.48578651685393,67.32,78.733,63.933,63,25.7
1978-08-09,63.88,77.52,128,0.0,0.0,38.919999999999995,37.4,38.16,78.733,63.933,63,27.7
1978-08-13,63.88,77.52,128,0.0,0.0,38.919999999999995,37.4,38.16,78.733,63.933,63,26.8
1978-08-14,63.88,77.52,128,0.0,0.0,42.9,39.22,41.06,78.733,63.933,63,26.8
1978-08-16,63.88,77.52,128,0.0,0.0,33.0,13.204349919743178,23.038563402889245,78.733,63.933,63,25.6
1978-08-21,63.88,77.52,128,0.0,0.0,28.6,8.600000000000001,18.6,78.733,63.933,63,20.2
1978-08-23,63.88,77.52,128,0.0,0.0,30.121436597110755,10.325786516853933,20.16,78.733,63.933,63,20.0
1978-08-26,63.88,77.52,128,0.0,0.0,30.8,21.52,26.16,78.733,63.933,63,21.3
1978-08-29,63.88,77.52,128,0.0,0.0,37.58,7.060000000000002,22.32,78.733,63.933,63,21.5
1978-09-01,63.88,77.52,128,0.0,0.0,35.2,11.18,23.19,78.733,63.933,63,23.8
1978-09-02,63.88,77.52,128,0.0,0.0,34.74,34.1,34.42,78.733,63.933,63,23.2
1978-09-08,63.88,77.52,128,0.0,0.0,34.1,9.46,21.78,78.733,63.933,63,21.3
1978-09-11,63.88,77.52,128,0.0,0.0,64.68,43.08,53.88,78.733,63.933,63,20.5
1978-09-12,63.88,77.52,128,0.0,0.0,40.660000000000004,11.18,25.92,78.733,63.933,63,21.9
1978-09-13,63.88,77.52,128,0.0,0.0,38.16143659711075,18.36578651685393,28.2,78.733,63.933,63,23.3
1978-09-17,63.88,77.52,128,0.0,0.0,29.7,14.7,22.2,78.733,63.933,63,18.8
1978-09-19,63.88,77.52,128,0.0,0.0,37.4,12.04,24.72,78.733,63.933,63,24.0
1978-09-20,63.88,77.52,128,0.0,0.0,29.7,12.9,21.3,78.733,63.933,63,21.2
1978-09-21,63.88,77.52,128,0.0,0.0,29.619999999999997,11.18,20.4,78.733,63.933,63,22.3
1978-09-23,63.88,77.52,128,0.0,0.0,39.001436597110754,19.205786516853934,29.04,78.733,63.933,63,24.3
1978-09-24,63.88,77.52,128,0.0,0.0,33.0,12.9,22.95,78.733,63.933,63,21.6
1978-09-25,63.88,77.52,128,0.0,2.64,28.201436597110753,8.405786516853931,18.24,78.733,63.933,63,20.6
1978-09-26,63.88,77.52,128,0.0,0.0,26.761436597110755,6.9657865168539335,16.8,78.733,63.933,63,15.8
1978-09-27,63.88,77.52,128,0.0,0.0,26.4,6.604349919743177,16.438563402889244,78.733,63.933,63,16.8
1978-09-28,63.88,77.52,128,0.0,0.0,19.8,3.719999999999999,11.76,78.733,63.933,63,13.5
1978-09-29,63.88,77.52,128,0.0,0.0,24.121436597110755,4.325786516853933,14.16,78.733,63.933,63,13.2
1978-09-30,63.88,77.52,128,0.0,0.0,23.1,10.019999999999996,16.56,78.733,63.933,63,13.8
1978-10-02,63.88,77.52,128,0.0,0.0,27.721436597110756,7.925786516853934,17.76,78.733,63.933,63,13.4
1978-10-03,63.88,77.52,128,0.0,0.0,50.82,-32.34,9.239999999999998,78.733,63.933,63,12.0
1978-10-06,63.88,77.52,128,0.0,0.0,15.4,-4.3956500802568215,5.438563402889246,78.733,63.933,63,9.4
1978-10-07,63.88,77.52,128,0.0,0.0,20.9,7.18,14.04,78.733,63.933,63,9.8
1978-10-10,63.88,77.52,128,0.0,0.0,9.9,-8.22,0.8399999999999999,78.733,63.933,63,5.5
1978-10-11,63.88,77.52,128,0.0,0.0,74.32,17.6,45.959999999999994,78.733,63.933,63,9.0
1978-10-14,63.88,77.52,128,0.0,0.0,12.1,2.3000000000000007,7.2,78.733,63.933,63,8.2
1978-10-15,63.88,77.52,128,0.0,0.0,15.4,6.200000000000001,10.8,78.733,63.933,63,10.5
1978-10-16,63.88,77.52,128,0.0,0.0,18.7,0.9800000000000004,9.84,78.733,63.933,63,9.5
1978-10-17,63.88,77.52,128,0.0,0.0,24.2,-5.0,9.6,78.733,63.933,63,12.4
1978-10-20,63.88,77.52,128,0.0,0.0,8.959999999999999,-3.44,2.76,78.733,63.933,63,5.2
1978-10-23,63.88,77.52,128,0.0,0.0,27.5,0.0,13.75,78.733,63.933,63,14.0
1978-10-25,63.88,77.52,128,0.0,0.0,12.1,-0.5800000000000001,5.76,78.733,63.933,63,10.5
1978-10-26,63.88,77.52,128,0.0,0.0,14.3,-11.9,1.2000000000000002,78.733,63.933,63,9.0
1978-10-27,63.88,77.52,128,0.0,0.0,17.6,-0.08000000000000185,8.76,78.733,63.933,63,8.0
1978-10-28,63.88,77.52,128,0.0,0.0,20.9,3.44,12.17,78.733,63.933,63,10.3
1978-10-30,63.88,77.52,128,0.0,0.0,15.4,7.880000000000001,11.64,78.733,63.933,63,11.3
1978-11-01,63.88,77.52,128,180.0,0.0,11.0,3.880000000000001,7.44,78.733,63.933,63,8.5
1978-11-05,63.88,77.52,128,180.0,0.0,3.3,0.0,1.65,78.733,63.933,63,4.0
1978-11-06,63.88,77.52,128,180.0,2.49,15.001436597110754,-4.794213483146067,5.04,78.733,63.933,63,6.5
1978-11-10,63.88,77.52,128,180.0,0.0,0.0,-1.2,-0.6,78.733,63.933,63,0.3
1978-11-11,63.88,77.52,128,180.0,0.0,3.3,0.7800000000000002,2.04,78.733,63.933,63,3.0
1978-11-12,63.88,77.52,128,180.0,0.0,6.6,2.5199999999999996,4.56,78.733,63.933,63,2.4
1978-11-15,63.88,77.52,128,180.0,0.0,29.81,-28.849999999999998,0.4800000000000004,78.733,63.933,63,2.5
1978-11-16,63.88,77.52,128,180.0,0.0,29.81,-28.849999999999998,0.4800000000000004,78.733,63.933,63,4.2
